index,EDA_x,EDA real time_x,unix time,tags_x,tags real time_x,EDA_y,EDA real time_y,tags_y,tags real time_y,normalized EDA_x,normalized EDA_y,DA,IDM,SM,PC
5106,0.988183,2017-08-08 15:31:06,1502220666.25,,,0.146072,2017-08-08 15:31:06,,,-0.572258075798,0.429862993583,0.3575,0.162551387562,1.20470742941,0.37915958422
5107,0.988183,2017-08-08 15:31:06,1502220666.5,,,0.146072,2017-08-08 15:31:06,,,-0.572258075798,0.429862993583,0.3575,0.162657010422,1.20471529223,0.380120520514
5108,0.989464,2017-08-08 15:31:06,1502220666.75,,,0.143509,2017-08-08 15:31:06,,,-0.570859077198,0.369265815832,0.358333333333,0.162546645423,1.20469908282,0.381133570323
5109,0.988183,2017-08-08 15:31:07,1502220667,,,0.146072,2017-08-08 15:31:07,,,-0.572258075798,0.429862993583,0.358333333333,0.162546566613,1.20478618067,0.382235182066
5110,0.984339,2017-08-08 15:31:07,1502220667.25,,,0.146072,2017-08-08 15:31:07,,,-0.576456163711,0.429862993583,0.358333333333,0.162642934345,1.20484920538,0.383093113957
5111,0.989464,2017-08-08 15:31:07,1502220667.5,,,0.147353,2017-08-08 15:31:07,,,-0.570859077198,0.460149760926,0.3575,0.162762626002,1.20485823404,0.384009083638
5112,0.992027,2017-08-08 15:31:07,1502220667.75,,,0.146072,2017-08-08 15:31:07,,,-0.568059987885,0.429862993583,0.358333333333,0.162748632375,1.2048707611,0.384862828818
5113,0.992027,2017-08-08 15:31:08,1502220668,,,0.146072,2017-08-08 15:31:08,,,-0.568059987885,0.429862993583,0.359166666667,0.162826267983,1.20489145081,0.38588815055
5114,0.990745,2017-08-08 15:31:08,1502220668.25,,,0.147353,2017-08-08 15:31:08,,,-0.569460078599,0.460149760926,0.36,0.16279828073,1.20493154941,0.386868364909
5115,0.98562,2017-08-08 15:31:08,1502220668.5,,,0.146072,2017-08-08 15:31:08,,,-0.575057165111,0.429862993583,0.359166666667,0.162743969047,1.20495223912,0.387733147904
5116,0.989464,2017-08-08 15:31:08,1502220668.75,,,0.147353,2017-08-08 15:31:08,,,-0.570859077198,0.460149760926,0.358333333333,0.162671000408,1.20499000516,0.388619844287
5117,0.989464,2017-08-08 15:31:09,1502220669,,,0.147353,2017-08-08 15:31:09,,,-0.570859077198,0.460149760926,0.358333333333,0.162671000408,1.20500603062,0.389479377807
5118,0.989464,2017-08-08 15:31:09,1502220669.25,,,0.146072,2017-08-08 15:31:09,,,-0.570859077198,0.429862993583,0.359166666667,0.162868327672,1.2049474853,0.390506152282
5119,0.989464,2017-08-08 15:31:09,1502220669.5,,,0.146072,2017-08-08 15:31:09,,,-0.570859077198,0.429862993583,0.359166666667,0.163079648562,1.20496700918,0.391506006755
5120,0.988183,2017-08-08 15:31:09,1502220669.75,,,0.147353,2017-08-08 15:31:09,,,-0.572258075798,0.460149760926,0.359166666667,0.162974029343,1.20498653305,0.392508187203
5121,0.988183,2017-08-08 15:31:10,1502220670,,,0.146072,2017-08-08 15:31:10,,,-0.572258075798,0.429862993583,0.359166666667,0.163075064044,1.20492915447,0.393524292574
5122,0.990745,2017-08-08 15:31:10,1502220670.25,,,0.146072,2017-08-08 15:31:10,,,-0.569460078599,0.429862993583,0.36,0.163354690244,1.20482477665,0.394801239543
5123,0.98562,2017-08-08 15:31:10,1502220670.5,,,0.147353,2017-08-08 15:31:10,,,-0.575057165111,0.460149760926,0.360833333333,0.163409080737,1.20476623133,0.395992257304
5124,0.990745,2017-08-08 15:31:10,1502220670.75,,,0.146072,2017-08-08 15:31:10,,,-0.569460078599,0.429862993583,0.360833333333,0.163404417409,1.20470652018,0.396977508059
5125,0.989464,2017-08-08 15:31:11,1502220671,,,0.147353,2017-08-08 15:31:11,,,-0.570859077198,0.460149760926,0.360833333333,0.163298798189,1.20467671224,0.39812277249
5126,0.986901,2017-08-08 15:31:11,1502220671.25,,,0.147353,2017-08-08 15:31:11,,,-0.573658166512,0.460149760926,0.360833333333,0.163409159548,1.20465042241,0.399103522574
5127,0.988183,2017-08-08 15:31:11,1502220671.5,,,0.148634,2017-08-08 15:31:11,,,-0.572258075798,0.490436528268,0.360833333333,0.163496125453,1.20466761371,0.399939816686
5128,0.990745,2017-08-08 15:31:11,1502220671.75,,,0.147353,2017-08-08 15:31:11,,,-0.569460078599,0.460149760926,0.360833333333,0.163505534561,1.20469065569,0.400633717101
5129,0.992027,2017-08-08 15:31:12,1502220672,,,0.147353,2017-08-08 15:31:12,,,-0.568059987885,0.460149760926,0.361666666667,0.163693449076,1.20478941368,0.401335170229
5130,0.993308,2017-08-08 15:31:12,1502220672.25,,,0.146072,2017-08-08 15:31:12,,,-0.566660989285,0.429862993583,0.361666666667,0.163789820449,1.20493983607,0.401928807958
5131,0.990745,2017-08-08 15:31:12,1502220672.5,,,0.148634,2017-08-08 15:31:12,,,-0.569460078599,0.490436528268,0.361666666667,0.163780568961,1.2051671609,0.402501935366
5132,0.99587,2017-08-08 15:31:12,1502220672.75,,,0.148634,2017-08-08 15:31:12,,,-0.563862992086,0.490436528268,0.361666666667,0.163876861524,1.2053704126,0.402754742282
5133,0.989464,2017-08-08 15:31:13,1502220673,,,0.146072,2017-08-08 15:31:13,,,-0.570859077198,0.429862993583,0.360833333333,0.163702933354,1.2055771627,0.403097619441
5134,0.994589,2017-08-08 15:31:13,1502220673.25,,,0.147353,2017-08-08 15:31:13,,,-0.565261990686,0.460149760926,0.36,0.163726253638,1.20585496548,0.403441963588
5135,0.993308,2017-08-08 15:31:13,1502220673.5,,,0.148634,2017-08-08 15:31:13,,,-0.566660989285,0.490436528268,0.36,0.163726253638,1.20608578872,0.40386669518
5136,0.992027,2017-08-08 15:31:13,1502220673.75,,,0.148634,2017-08-08 15:31:13,,,-0.568059987885,0.490436528268,0.36,0.163726253638,1.20628904133,0.404199798157
5137,0.986901,2017-08-08 15:31:14,1502220674,,,0.147353,2017-08-08 15:31:14,,,-0.573658166512,0.460149760926,0.359166666667,0.163695262238,1.20650395408,0.404357524309
5138,0.993308,2017-08-08 15:31:14,1502220674.25,,,0.148634,2017-08-08 15:31:14,,,-0.566660989285,0.490436528268,0.359166666667,0.163676608923,1.20675418531,0.404595018791
5139,0.994589,2017-08-08 15:31:14,1502220674.5,,,0.148634,2017-08-08 15:31:14,,,-0.565261990686,0.490436528268,0.359166666667,0.163685939221,1.20698850696,0.404795021927
5140,0.993308,2017-08-08 15:31:14,1502220674.75,,,0.148634,2017-08-08 15:31:14,,,-0.566660989285,0.490436528268,0.36,0.163777647265,1.20724808728,0.404958046246
5141,0.99587,2017-08-08 15:31:15,1502220675,,,0.146072,2017-08-08 15:31:15,,,-0.563862992086,0.429862993583,0.360833333333,0.164062019244,1.20738259917,0.405452703826
5142,0.993308,2017-08-08 15:31:15,1502220675.25,,,0.148634,2017-08-08 15:31:15,,,-0.566660989285,0.490436528268,0.361666666667,0.164654001036,1.20777072572,0.405579342321
5143,0.993308,2017-08-08 15:31:15,1502220675.5,,,0.151197,2017-08-08 15:31:15,,,-0.566660989285,0.55103370602,0.361666666667,0.164663248883,1.20815885228,0.405276833929
5144,0.993308,2017-08-08 15:31:15,1502220675.75,,,0.148634,2017-08-08 15:31:15,,,-0.566660989285,0.490436528268,0.361666666667,0.164667833401,1.20844483741,0.40498789267
5145,0.99587,2017-08-08 15:31:16,1502220676,,,0.148634,2017-08-08 15:31:16,,,-0.563862992086,0.490436528268,0.361666666667,0.164764125964,1.20880772499,0.404780783225
5146,0.99587,2017-08-08 15:31:16,1502220676.25,,,0.147353,2017-08-08 15:31:16,,,-0.563862992086,0.460149760926,0.361666666667,0.164768789293,1.20914653943,0.404720935672
5147,0.997151,2017-08-08 15:31:16,1502220676.5,,,0.148634,2017-08-08 15:31:16,,,-0.562463993487,0.490436528268,0.360833333333,0.16488373881,1.20956340337,0.404550941337
5148,0.992027,2017-08-08 15:31:16,1502220676.75,,,0.148634,2017-08-08 15:31:16,,,-0.568059987885,0.490436528268,0.360833333333,0.164869748824,1.20995735999,0.404288508495
5149,0.994589,2017-08-08 15:31:17,1502220677,,,0.148634,2017-08-08 15:31:17,,,-0.565261990686,0.490436528268,0.360833333333,0.164874415793,1.21034315488,0.404026137099
5150,0.994589,2017-08-08 15:31:17,1502220677.25,,,0.143509,2017-08-08 15:31:17,,,-0.565261990686,0.369265815832,0.360833333333,0.164576211448,1.21075770595,0.403699952902
5151,0.99587,2017-08-08 15:31:17,1502220677.5,,,0.148634,2017-08-08 15:31:17,,,-0.563862992086,0.490436528268,0.36,0.164287333761,1.21124564226,0.403893776318
5152,0.993308,2017-08-08 15:31:17,1502220677.75,,,0.146072,2017-08-08 15:31:17,,,-0.566660989285,0.429862993583,0.36,0.164177047572,1.21161319408,0.403723350761
5153,0.993308,2017-08-08 15:31:18,1502220678,,,0.148634,2017-08-08 15:31:18,,,-0.566660989285,0.490436528268,0.36,0.164177126382,1.21207938983,0.403536387458
5154,0.994589,2017-08-08 15:31:18,1502220678.25,,,0.149916,2017-08-08 15:31:18,,,-0.565261990686,0.520746938677,0.359166666667,0.164484736195,1.21239411234,0.403507607334
5155,0.993308,2017-08-08 15:31:18,1502220678.5,,,0.147353,2017-08-08 15:31:18,,,-0.566660989285,0.460149760926,0.358333333333,0.164604349041,1.21276397704,0.403085480795
5156,0.994589,2017-08-08 15:31:18,1502220678.75,,,0.148634,2017-08-08 15:31:18,,,-0.565261990686,0.490436528268,0.358333333333,0.164599760882,1.21320609965,0.40279886914
5157,0.993308,2017-08-08 15:31:19,1502220679,,,0.147353,2017-08-08 15:31:19,,,-0.566660989285,0.460149760926,0.3575,0.164604424211,1.21364938809,0.402356148175
5158,0.994589,2017-08-08 15:31:19,1502220679.25,,,0.148634,2017-08-08 15:31:19,,,-0.565261990686,0.490436528268,0.356666666667,0.164508131648,1.21411674967,0.401995273885
5159,0.990745,2017-08-08 15:31:19,1502220679.5,,,0.149916,2017-08-08 15:31:19,,,-0.569460078599,0.520746938677,0.356666666667,0.164402433618,1.21456237069,0.401513962295
5160,0.990745,2017-08-08 15:31:19,1502220679.75,,,0.148634,2017-08-08 15:31:19,,,-0.569460078599,0.490436528268,0.356666666667,0.164310729214,1.21497690205,0.400943239643
5161,0.997151,2017-08-08 15:31:20,1502220680,,,0.148634,2017-08-08 15:31:20,,,-0.562463993487,0.490436528268,0.356666666667,0.164310729214,1.21542252215,0.40033779303
5162,0.999714,2017-08-08 15:31:20,1502220680.25,,,0.148634,2017-08-08 15:31:20,,,-0.559664904173,0.490436528268,0.356666666667,0.1643247192,1.21586814226,0.399969162708
5163,0.998433,2017-08-08 15:31:20,1502220680.5,,,0.147353,2017-08-08 15:31:20,,,-0.561063902773,0.460149760926,0.356666666667,0.164320052231,1.21629318854,0.399685843546
5164,0.999714,2017-08-08 15:31:20,1502220680.75,,,0.148634,2017-08-08 15:31:20,,,-0.559664904173,0.490436528268,0.355833333333,0.16432471556,1.21676754694,0.399399771649
5165,1.000995,2017-08-08 15:31:21,1502220681,,,0.148634,2017-08-08 15:31:21,,,-0.558265905574,0.490436528268,0.355833333333,0.16432471556,1.21721899802,0.399015053983
5166,0.998433,2017-08-08 15:31:21,1502220681.25,,,0.147353,2017-08-08 15:31:21,,,-0.561063902773,0.460149760926,0.355833333333,0.16443041359,1.21762228313,0.398814725556
5167,1.002277,2017-08-08 15:31:21,1502220681.5,,,0.148634,2017-08-08 15:31:21,,,-0.55686581486,0.490436528268,0.355,0.164449070545,1.21802207073,0.398793492227
5168,0.999714,2017-08-08 15:31:21,1502220681.75,,,0.148634,2017-08-08 15:31:21,,,-0.559664904173,0.490436528268,0.355,0.164848305951,1.21829797635,0.39910192799
5169,0.999714,2017-08-08 15:31:22,1502220682,,,0.148634,2017-08-08 15:31:22,,,-0.559664904173,0.490436528268,0.355,0.165054881062,1.21862319317,0.399187206544
5170,0.997151,2017-08-08 15:31:22,1502220682.25,,,0.148634,2017-08-08 15:31:22,,,-0.562463993487,0.490436528268,0.355833333333,0.165123186372,1.21892900108,0.399265269156
5171,0.999714,2017-08-08 15:31:22,1502220682.5,,,0.148634,2017-08-08 15:31:22,,,-0.559664904173,0.490436528268,0.356666666667,0.16530185304,1.21927947567,0.399192024716
5172,1.000995,2017-08-08 15:31:22,1502220682.75,,,0.149916,2017-08-08 15:31:22,,,-0.558265905574,0.520746938677,0.355833333333,0.165315843026,1.21960469249,0.399296381274
5173,1.000995,2017-08-08 15:31:23,1502220683,,,0.148634,2017-08-08 15:31:23,,,-0.558265905574,0.490436528268,0.356666666667,0.165306437558,1.21988290915,0.39937073005
5174,1.003558,2017-08-08 15:31:23,1502220683.25,,,0.147353,2017-08-08 15:31:23,,,-0.55546681626,0.460149760926,0.3575,0.165475773929,1.22011647885,0.39972750573
5175,0.998433,2017-08-08 15:31:23,1502220683.5,,,0.148634,2017-08-08 15:31:23,,,-0.561063902773,0.490436528268,0.358333333333,0.165544158049,1.22042461934,0.400117722591
