,Real_time,frame,gazeX_1,gazeY_1,pdl_1,pdr_1,gazeX_2,gazeY_2,pdl_2,pdr_2,jva10,jva50,jva100,jva150,jva200,AOI_1,AOI_2,leader10,leader50,leader100,leader150,leader200,jva100_lag0,speech_l,speech_r,EDA_x,EDA_y,normalized EDA_x,normalized EDA_y,DA,IDM,SM,PC
1248,2017-08-08 15:35:58.520000,7488,,,, 2.62,856.4838,2431.5173,2.76, 2.76,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.824182,0.13838399999999998,-0.751365936312,0.248095103396,0.32083333333299996,0.159935205257,0.942678570273,0.430994015069
1249,2017-08-08 15:35:58.760000,7494,,,, 2.56,682.1811,2439.8435,, 2.68,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.829307,0.14094600000000002,-0.745768849799,0.308668638081,0.32,0.159761280728,0.942004273739,0.429461532575
1250,2017-08-08 15:35:59,7500,,,, 2.59,664.85,2460.2,2.75, 2.7,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.824182,0.142228,-0.751365936312,0.33897904848899996,0.32,0.15975187162,0.941256592861,0.427777887352
1251,2017-08-08 15:35:59.240000,7506,,,, 2.59,664.1132,2458.5142,2.76, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,1,0.8267450000000001,0.14479,-0.748566846998,0.39955258317500003,0.32,0.159636925743,0.940459580168,0.42619546017099996
1252,2017-08-08 15:35:59.480000,7512,,,2.51, 2.66,669.193,2484.2065,2.76, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.8267450000000001,0.14735299999999998,-0.748566846998,0.460149760926,0.32,0.159439598479,0.939613256271,0.424563252623
1253,2017-08-08 15:35:59.720000,7518,,,, 2.61,676.3596,2465.3877,2.69, 2.75,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.8267450000000001,0.14991600000000002,-0.748566846998,0.5207469386770001,0.32,0.159843500854,0.938867907968,0.423299677346
1254,2017-08-08 15:35:59.960000,7524,,,, 2.56,684.6,2453.07,2.65, 2.77,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.822901,0.151197,-0.7527649349109999,0.55103370602,0.32,0.15973321466499998,0.938070896184,0.422002952996
1255,2017-08-08 15:36:00.200000,7530,,,, 2.54,690.74005,2454.0662,2.69, 2.75,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.824182,0.151197,-0.751365936312,0.55103370602,0.32,0.15973321466499998,0.937246312853,0.42076283769100004
1256,2017-08-08 15:36:00.440000,7536,,,, 2.51,659.8249,2473.2466,2.73, 2.66,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.822901,0.152478,-0.7527649349109999,0.581320473362,0.32,0.159632258774,0.936421729523,0.419490299274
1257,2017-08-08 15:36:00.680000,7542,,,2.39, 2.49,662.7013,2468.3394,2.73, 2.65,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.824182,0.151197,-0.751365936312,0.55103370602,0.32083333333299996,0.15992129408199998,0.935472077755,0.418043083561
1258,2017-08-08 15:36:00.920000,7548,,,, 2.45,667.8484,2476.456,2.76, 2.66,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.825463,0.151197,-0.749966937712,0.55103370602,0.32083333333299996,0.16024289752,0.934630397484,0.416906560022
1259,2017-08-08 15:36:01.160000,7554,,,, 2.48,658.4657599999998,2475.4438,2.72, 2.66,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.81137,0.151197,-0.7653581065360001,0.55103370602,0.32083333333299996,0.160508530094,0.933710648928,0.41550836312899997
1260,2017-08-08 15:36:01.400000,7560,,,, 2.49,645.96295,2470.33,2.68, 2.63,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.822901,0.152478,-0.7527649349109999,0.581320473362,0.32083333333299996,0.160743167627,0.9328514784440001,0.41435799292099995
1261,2017-08-08 15:36:01.640000,7566,,,, 2.54,643.1086,2466.806,2.69, 2.65,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.8190569999999999,0.152478,-0.756963022824,0.581320473362,0.32083333333299996,0.16083020870200002,0.932002821973,0.413170043465
1262,2017-08-08 15:36:01.880000,7572,,,2.44, 2.53,651.15247,2460.1382,2.73, 2.66,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.8203379999999999,0.15375999999999998,-0.755564024225,0.611630883771,0.32,0.160834793221,0.931175906068,0.412078902707
1263,2017-08-08 15:36:02.120000,7578,,,2.43, 2.55,656.0061599999998,2442.7522,2.74, 2.68,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.8177760000000001,0.14735299999999998,-0.758362021424,0.460149760926,0.32,0.160435475364,0.930300824179,0.410950546298
1264,2017-08-08 15:36:02.360000,7584,,,2.6, 2.65,660.0119,2427.3633,2.72, 2.75,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.8190569999999999,0.157604,-0.756963022824,0.702514828864,0.319166666667,0.159834166916,0.9296001228399999,0.40994988243299996
1265,2017-08-08 15:36:02.600000,7590,,,2.51, 2.63,646.63684,2426.6655,2.79, 2.69,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.816495,0.160166,-0.7597610200229999,0.7630883635500001,0.319166666667,0.159723963177,0.9287238751189999,0.409025115241
1266,2017-08-08 15:36:02.840000,7596,,,2.47, 2.61,652.41095,2465.6479999999997,, 2.75,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.8177760000000001,0.157604,-0.758362021424,0.702514828864,0.32,0.159599765813,0.927774223352,0.408191729248
1267,2017-08-08 15:36:03.080000,7602,,,2.5, 2.56,690.67645,2455.6113,2.7, 2.88,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.816495,0.158885,-0.7597610200229999,0.732801596207,0.32083333333299996,0.159581191308,0.926897976541,0.407312578692
1268,2017-08-08 15:36:03.320000,7608,,,, 2.58,671.7204,2477.7603,, 2.66,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.8177760000000001,0.157604,-0.758362021424,0.702514828864,0.32083333333299996,0.15957660679000002,0.925970066249,0.406408050837
1269,2017-08-08 15:36:03.560000,7614,,,, 2.59,680.6606400000003,2460.5188,, 2.67,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.815213,0.160166,-0.761161110737,0.7630883635500001,0.32083333333299996,0.15947106274,0.9250949852700001,0.405558255685
1270,2017-08-08 15:36:03.800000,7620,,,, 2.6,679.4194,2461.5854,, 2.74,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.813932,0.160166,-0.7625601093369999,0.7630883635500001,0.321666666667,0.159548777158,0.924146499335,0.404802097684
1271,2017-08-08 15:36:04.040000,7626,,,, 2.6,671.8195,2437.5386,2.78, 2.66,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.8177760000000001,0.160166,-0.758362021424,0.7630883635500001,0.3225,0.159612497949,0.923216276172,0.40400868773500004
1272,2017-08-08 15:36:04.280000,7632,,,, 2.6,705.5674,2478.4905,, 2.65,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.816495,0.161448,-0.7597610200229999,0.793398773958,0.3225,0.15960783462,0.9222642927399999,0.40311039747
1273,2017-08-08 15:36:04.520000,7638,,,, 2.52,710.99927,2472.6716,, 2.61,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.8190569999999999,0.160166,-0.756963022824,0.7630883635500001,0.32333333333299996,0.159593765824,0.9212618116600001,0.402214129519
1274,2017-08-08 15:36:04.760000,7644,,,, 2.54,709.01025,2475.1843,, 2.71,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.813932,0.158885,-0.7625601093369999,0.732801596207,0.3225,0.160131353481,0.9201319492710001,0.400851549167
1275,2017-08-08 15:36:05,7650,,,, 2.53,717.00665,2473.4338,, 2.72,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.813932,0.161448,-0.7625601093369999,0.793398773958,0.3225,0.159943356515,0.919026160023,0.39964495407399997
1276,2017-08-08 15:36:05.240000,7656,,,, 2.53,731.6365,2474.9526,, 2.78,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.813932,0.15632200000000002,-0.7625601093369999,0.672204418456,0.32333333333299996,0.15963100092399998,0.917892779525,0.398468282934
1277,2017-08-08 15:36:05.480000,7662,,,, 2.53,717.6882,2473.0967,, 2.75,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.810088,0.160166,-0.7667581972499999,0.7630883635500001,0.32333333333299996,0.159323391111,0.9168627268970001,0.39730874737300004
1278,2017-08-08 15:36:05.720000,7668,,,, 2.54,676.8788,2370.683,2.77, 2.79,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.812651,0.161448,-0.763959107936,0.793398773958,0.32333333333299996,0.159318727783,0.9157751995110001,0.396218553873
1279,2017-08-08 15:36:05.960000,7674,,,, 2.55,710.2629400000003,2464.1946,, 2.74,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.812651,0.16272899999999998,-0.763959107936,0.823685541301,0.32333333333299996,0.159231765518,0.914668244431,0.39519023384
1280,2017-08-08 15:36:06.200000,7680,,,, 2.55,694.18164,2478.929,2.65, 2.67,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.812651,0.16272899999999998,-0.763959107936,0.823685541301,0.32333333333299996,0.159534712002,0.913611786999,0.39434495983400003
1281,2017-08-08 15:36:06.440000,7686,,,, 2.55,691.51776,2473.4373,2.66, 2.67,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.810088,0.16272899999999998,-0.7667581972499999,0.823685541301,0.32333333333299996,0.159544038659,0.9125599938050001,0.393598521747
1282,2017-08-08 15:36:06.680000,7692,,,, 2.51,695.42993,2470.2756,2.66, 2.67,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.812651,0.16272899999999998,-0.763959107936,0.823685541301,0.324166666667,0.159607677,0.9115241101970001,0.39281075965499995
1283,2017-08-08 15:36:06.920000,7698,,,, 2.55,697.6226,2476.4897,2.64, 2.65,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.806245,0.16272899999999998,-0.7709551930480001,0.823685541301,0.324166666667,0.159685312607,0.9104653201899999,0.391930051175
1284,2017-08-08 15:36:07.160000,7704,,,, 2.52,686.6197,2471.5518,2.65, 2.65,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.812651,0.16272899999999998,-0.763959107936,0.823685541301,0.324166666667,0.159671318981,0.9093983684479999,0.39111320048
1285,2017-08-08 15:36:07.400000,7710,,,, 2.51,686.53235,2475.754,2.61, 2.68,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.810088,0.161448,-0.7667581972499999,0.793398773958,0.324166666667,0.159772357322,0.9082890807940001,0.390130262561
1286,2017-08-08 15:36:07.640000,7716,532.86694,2416.917,, 2.52,683.6075400000002,2469.732,2.65, 2.7,1,1,1,1,1,1.0,1.0,1,1,1,1,1,0,0,0,0.810088,0.16272899999999998,-0.7667581972499999,0.823685541301,0.325,0.15996035792899999,0.907274938662,0.389274691249
1287,2017-08-08 15:36:07.880000,7722,,,2.38, 2.45,681.26996,2473.9463,2.65, 2.65,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.8088069999999999,0.16272899999999998,-0.7681571958490001,0.823685541301,0.325,0.160056650491,0.906210318584,0.388382824841
1288,2017-08-08 15:36:08.120000,7728,477.46582,2411.496,, 2.61,673.3649,2474.4236,2.67, 2.63,0,1,1,1,1,2.0,1.0,0,1,1,1,1,0,0,0,0.8075260000000001,0.160166,-0.769556194449,0.7630883635500001,0.325,0.1599556946,0.905120439831,0.387485027259
1289,2017-08-08 15:36:08.360000,7734,517.5772,2459.6458,2.4, 2.51,653.4459,2472.1199,2.67, 2.62,0,1,1,1,1,1.0,1.0,0,1,1,1,1,0,0,0,0.8088069999999999,0.158885,-0.7681571958490001,0.732801596207,0.325,0.159854738709,0.904078727062,0.386553565433
1290,2017-08-08 15:36:08.600000,7740,529.9202,2460.9392,2.4, 2.48,648.8698,2470.7156,2.72, 2.69,0,1,1,1,1,1.0,1.0,0,1,1,1,1,0,0,0,0.810088,0.15375999999999998,-0.7667581972499999,0.611630883771,0.32583333333299996,0.159836085395,0.9029659409999999,0.385439424115
1291,2017-08-08 15:36:08.840000,7746,525.5918,2460.6553,2.39, 2.47,643.4305,2466.389,2.78, ,0,1,1,1,1,1.0,1.0,0,1,1,1,1,0,0,0,0.8088069999999999,0.15632200000000002,-0.7681571958490001,0.672204418456,0.32583333333299996,0.159629510284,0.901955296365,0.38426013641
1292,2017-08-08 15:36:09.080000,7752,517.9576400000002,2460.9712,2.39, 2.48,575.6972,2451.3481,2.7, 2.66,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,0,0,0.802401,0.155041,-0.775153280961,0.641917651113,0.325,0.16007546870699998,0.90102390646,0.383501255366
1293,2017-08-08 15:36:09.320000,7758,521.41364,2451.5684,, 2.5,573.4858,2454.3687,2.7, ,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,0,0,0.806245,0.157604,-0.7709551930480001,0.702514828864,0.325,0.159969770677,0.9001325001899999,0.38277743853600005
1294,2017-08-08 15:36:09.560000,7764,520.239,2442.55,2.39, 2.54,542.1245,2423.6926,2.68, 2.79,0,1,1,1,1,1.0,1.0,0,1,1,1,1,1,0,0,0.8088069999999999,0.15632200000000002,-0.7681571958490001,0.672204418456,0.325,0.15996503217900002,0.8992205003939999,0.38211323761
1295,2017-08-08 15:36:09.800000,7770,546.31775,2436.2769,, 2.55,528.67664,2418.652,2.75, 2.79,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,0,0,0.806245,0.155041,-0.7709551930480001,0.641917651113,0.324166666667,0.16007998169600002,0.89828444625,0.38127382327200005
1296,2017-08-08 15:36:10.040000,7776,541.9707599999998,2424.619,, 2.57,521.9267,2411.0054,2.75, 2.9,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,0,0,0.799838,0.151197,-0.7779523702750001,0.55103370602,0.324166666667,0.159896726869,0.8973472074809999,0.380428093244
1297,2017-08-08 15:36:10.280000,7782,539.75214,2447.3853,, 2.56,511.95355,2414.0256,2.73, 2.89,0,1,1,1,1,1.0,1.0,0,1,1,1,1,1,0,0,0.803682,0.15375999999999998,-0.7737542823620001,0.611630883771,0.32333333333299996,0.159910641685,0.896429396406,0.379507819174
1298,2017-08-08 15:36:10.520000,7788,535.9684,2430.0652,, 2.55,500.01807,2433.1943,2.74, 2.78,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,0,0,0.802401,0.152478,-0.775153280961,0.581320473362,0.32333333333299996,0.159910641685,0.8954404932469999,0.378551367622
1299,2017-08-08 15:36:10.760000,7794,540.9297,2424.2354,, 2.55,495.38192999999995,2442.9417,2.74, 2.78,1,1,1,1,1,1.0,2.0,1,1,1,1,1,1,0,0,0.803682,0.14991600000000002,-0.7737542823620001,0.5207469386770001,0.324166666667,0.15989198473,0.8944287033920001,0.37757314321999996
1300,2017-08-08 15:36:11,7800,,,, 2.57,506.99213,2458.6057,2.81, 2.77,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.803682,0.151197,-0.7737542823620001,0.55103370602,0.325,0.15998361032400002,0.893516702686,0.376607051344
1301,2017-08-08 15:36:11.240000,7806,,,, 2.55,513.33563,2459.6997,2.79, 2.75,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.802401,0.14991600000000002,-0.775153280961,0.5207469386770001,0.325,0.15998361032400002,0.8925553898659999,0.375633557997
1302,2017-08-08 15:36:11.480000,7812,,,2.36, 2.42,545.1052,2466.5662,2.75, 2.79,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.8011199999999999,0.151197,-0.776552279561,0.55103370602,0.325,0.16007998169600002,0.891668647835,0.374768429899
1303,2017-08-08 15:36:11.720000,7818,,,2.38, 2.53,538.8378,2463.3179,2.7, 2.58,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.798557,0.14991600000000002,-0.779351368874,0.5207469386770001,0.325,0.160075397178,0.890733740731,0.373963048815
1304,2017-08-08 15:36:11.960000,7824,,,2.43, 2.53,489.5997,2424.4224,2.68, 2.76,0,0,0,0,0,,2.0,0,0,0,0,0,0,0,0,0.799838,0.151197,-0.7779523702750001,0.55103370602,0.325,0.160070812659,0.8898446670360001,0.37317317844000003
1305,2017-08-08 15:36:12.200000,7830,,,2.47, 3.41,536.3960599999998,2415.4353,2.72, 2.69,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.799838,0.151197,-0.7779523702750001,0.55103370602,0.325,0.160075475988,0.888932686032,0.372415570882
1306,2017-08-08 15:36:12.440000,7836,,,2.39, 2.59,572.3544,2411.8901,2.65, 2.67,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.799838,0.152478,-0.7779523702750001,0.581320473362,0.325,0.160084885096,0.887993113779,0.371561238271
1307,2017-08-08 15:36:12.680000,7842,,,2.46, 2.54,572.8840299999998,2459.0627,2.52, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.797276,0.148634,-0.7807503674740001,0.49043652826800005,0.325,0.16048878382999998,0.8868668499060001,0.370414296498
1308,2017-08-08 15:36:12.920000,7848,,,2.49, 3.51,588.25146,2433.4802,2.67, 2.69,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.797276,0.151197,-0.7807503674740001,0.55103370602,0.325,0.160599070019,0.885892060185,0.369011030723
1309,2017-08-08 15:36:13.160000,7854,,,2.49, 2.53,575.8108,2435.0767,2.81, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.795995,0.151197,-0.782149366073,0.55103370602,0.325,0.160897353174,0.8847910361939999,0.36782582456699997
1310,2017-08-08 15:36:13.400000,7860,,,, 2.5,593.4932,2475.0618,2.71, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.794713,0.14735299999999998,-0.783549456787,0.460149760926,0.325,0.160892689846,0.8837622504189999,0.366560348149
1311,2017-08-08 15:36:13.640000,7866,,,2.33, 2.45,576.4327,2488.3376,2.7, 2.61,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.793432,0.14991600000000002,-0.784948455387,0.5207469386770001,0.32583333333299996,0.160782328487,0.882783961381,0.365278486862
1312,2017-08-08 15:36:13.880000,7872,,,2.35, 2.46,596.78656,2478.7742,2.74, 2.71,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.794713,0.14991600000000002,-0.783549456787,0.5207469386770001,0.32583333333299996,0.16079165878499999,0.8817575072689999,0.363958245563
1313,2017-08-08 15:36:14.120000,7878,,,2.37, 2.49,586.0612,2472.2441,2.8, 2.71,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.793432,0.14991600000000002,-0.784948455387,0.5207469386770001,0.32583333333299996,0.161103935566,0.8806882032500001,0.362896486783
1314,2017-08-08 15:36:14.360000,7884,,,2.44, 2.51,589.69464,2478.3303,2.75, 2.8,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.792151,0.14991600000000002,-0.7863474539859999,0.5207469386770001,0.32583333333299996,0.161242284177,0.879653486384,0.362168810564
1315,2017-08-08 15:36:14.600000,7890,,,2.46, 2.53,637.281,2471.936,2.76, 2.7,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.797276,0.151197,-0.7807503674740001,0.55103370602,0.32583333333299996,0.161420954486,0.8786828459970001,0.36135782766900004
1316,2017-08-08 15:36:14.840000,7896,,,2.43, 2.53,620.845,2451.2063,2.8, 2.75,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.788307,0.151197,-0.790545541899,0.55103370602,0.32583333333299996,0.161397630562,0.877693962541,0.360564514406
1317,2017-08-08 15:36:15.080000,7902,,,2.42, 2.53,609.3335599999998,2455.1218,2.74, 2.8,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.792151,0.151197,-0.7863474539859999,0.55103370602,0.326666666667,0.16158088538899998,0.8767462285519999,0.359960768429
1318,2017-08-08 15:36:15.320000,7908,,,2.44, 2.54,582.3865,2456.077,2.7, 2.68,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.79087,0.148634,-0.787746452586,0.49043652826800005,0.326666666667,0.161475187359,0.875779085661,0.359314015198
1319,2017-08-08 15:36:15.560000,7914,,,2.45, 2.57,592.98914,2459.5657,2.73, 2.72,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.79087,0.151197,-0.787746452586,0.55103370602,0.3275,0.16147052039,0.874811943681,0.358571552999
1320,2017-08-08 15:36:15.800000,7920,,,2.48, 2.52,603.2687400000002,2525.1738,2.65, 2.71,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.789588,0.151197,-0.7891465433,0.55103370602,0.3275,0.161970790497,0.873920538322,0.35811009192500004
1321,2017-08-08 15:36:16.040000,7926,,,2.49, 2.58,586.6583,2508.9006,2.7, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.787026,0.151197,-0.791944540499,0.55103370602,0.3275,0.162062419731,0.873002727247,0.357624766245
1322,2017-08-08 15:36:16.280000,7932,,,2.51, 2.62,577.63525,2487.741,2.68, 2.67,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.789588,0.151197,-0.7891465433,0.55103370602,0.3275,0.162255004856,0.872133062454,0.357264721604
1323,2017-08-08 15:36:16.520000,7938,,,2.54, 2.57,577.9861,2495.9834,2.65, 2.64,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.789588,0.14991600000000002,-0.7891465433,0.5207469386770001,0.32833333333299997,0.162351297419,0.8712164172110001,0.35681004158
1324,2017-08-08 15:36:16.760000,7944,,,2.49, 2.56,627.5102,2501.585,2.66, 2.61,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.789588,0.14991600000000002,-0.7891465433,0.5207469386770001,0.32833333333299997,0.162351297419,0.870325010942,0.356333844271
1325,2017-08-08 15:36:17,7950,,,2.48, 2.55,628.2945599999998,2500.042,2.66, 2.64,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.785745,0.151197,-0.7933435390979999,0.55103370602,0.32833333333299997,0.162273665452,0.86944293315,0.35603741158200003
1326,2017-08-08 15:36:17.240000,7956,,,2.48, 2.57,603.1574,2500.1365,2.69, 2.66,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.789588,0.151197,-0.7891465433,0.55103370602,0.32833333333299997,0.162306319673,0.8685204578360001,0.355599449129
1327,2017-08-08 15:36:17.480000,7962,,,2.49, 2.58,623.13086,2477.4556,2.77, 2.64,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,0,0.78062,0.151197,-0.7989406256110001,0.55103370602,0.329166666667,0.162461669699,0.867554480778,0.35509662045400003
1328,2017-08-08 15:36:17.720000,7968,,,2.55, 2.59,608.84204,2464.4272,2.73, 2.6,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,0,0.787026,0.151197,-0.791944540499,0.55103370602,0.33,0.162534641977,0.8666044151250001,0.35473941729599995
1329,2017-08-08 15:36:17.960000,7974,,,2.58, 2.64,615.9504400000002,2461.5068,2.77, 2.63,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,0,0.787026,0.14991600000000002,-0.791944540499,0.5207469386770001,0.33,0.162654254823,0.865605037359,0.354108005893
1330,2017-08-08 15:36:18.200000,7980,,,2.49, 2.65,595.65594,2442.1064,2.63, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,0,0.784463,0.15375999999999998,-0.794743629812,0.611630883771,0.33083333333299997,0.162534559527,0.864679043936,0.35350156216399997
1331,2017-08-08 15:36:18.440000,7986,,,2.54, 2.57,590.8657,2406.2960000000007,2.58, 2.68,0,0,0,0,0,,1.0,0,0,0,0,0,0,1,0,0.787026,0.155041,-0.791944540499,0.641917651113,0.33,0.162557962261,0.863703738401,0.353140571984
1332,2017-08-08 15:36:18.680000,7992,,,2.49, 2.54,601.3668,2386.6287,2.66, 2.6,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.784463,0.152478,-0.794743629812,0.581320473362,0.329166666667,0.162567292559,0.8626550288179999,0.35268287772100004
1333,2017-08-08 15:36:18.920000,7998,,,2.44, 2.53,697.67487,2399.8792,2.6, 2.61,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.785745,0.155041,-0.7933435390979999,0.641917651113,0.329166666667,0.162452267871,0.8616750590440001,0.35215867112300003
1334,2017-08-08 15:36:19.160000,8004,,,2.36, 2.48,706.317,2463.9648,, 2.62,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.785745,0.15375999999999998,-0.7933435390979999,0.611630883771,0.329166666667,0.162461594529,0.860618187726,0.351580977073
1335,2017-08-08 15:36:19.400000,8010,,,2.39, 2.5,691.9208,2472.3328,2.57, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.787026,0.15375999999999998,-0.791944540499,0.611630883771,0.33,0.162553220122,0.8596106276119999,0.35100526172300006
1336,2017-08-08 15:36:19.640000,8016,,,2.41, 2.55,663.6269,2478.5986,2.54, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.7831819999999999,0.155041,-0.7961426284119999,0.641917651113,0.33,0.162452264231,0.858607731736,0.350488582765
1337,2017-08-08 15:36:19.880000,8022,,,2.44, 2.58,652.8896,2471.6113,2.56, 2.66,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.789588,0.15632200000000002,-0.7891465433,0.672204418456,0.329166666667,0.162383955281,0.857573766817,0.350019322529
1338,2017-08-08 15:36:20.120000,8028,,,2.47, 2.58,662.0021,2455.7178,2.7, 2.7,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.78062,0.155041,-0.7989406256110001,0.641917651113,0.32833333333299997,0.162320309659,0.856521558828,0.34950707812200005
1339,2017-08-08 15:36:20.360000,8034,,,2.45, 2.61,647.2259,2459.12,2.57, 2.73,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.789588,0.155041,-0.7891465433,0.641917651113,0.32833333333299997,0.162292326047,0.855485262244,0.34909001402500006
1340,2017-08-08 15:36:20.600000,8040,,,, 2.61,662.7698,2458.221,2.59, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.7819010000000001,0.155041,-0.7975416270110001,0.641917651113,0.329166666667,0.16236063499700001,0.854433054256,0.348509138253
1341,2017-08-08 15:36:20.840000,8046,,,2.46, 2.63,707.3097,2452.3025,2.66, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.793432,0.157604,-0.784948455387,0.702514828864,0.32833333333299997,0.162310904192,0.8534014210009999,0.348153557046
1342,2017-08-08 15:36:21.080000,8052,,,2.43, 2.63,700.8851,2452.3186,2.64, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.793432,0.158885,-0.784948455387,0.732801596207,0.329166666667,0.162306319673,0.852353877251,0.347698935691
1343,2017-08-08 15:36:21.320000,8058,,,2.45, 2.63,704.5626,2461.7922,2.54, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.79087,0.15632200000000002,-0.787746452586,0.672204418456,0.32833333333299997,0.162113655738,0.851281094528,0.347276417247
1344,2017-08-08 15:36:21.560000,8064,,,2.51, 2.61,682.9671599999998,2466.7324,2.55, ,0,0,0,0,0,,1.0,0,0,0,0,0,0,0,0,0.794713,0.158885,-0.783549456787,0.732801596207,0.3275,0.16193031846,0.850255311956,0.34682275939999996
